album_id,album_id_matrix,artist_id,artist_id_matrix,play_count
al_4277,4277,ar_711,711,419943
al_4278,4278,ar_255,255,79836
al_4279,4279,ar_255,255,29572
al_4280,4280,ar_2505,2505,309811
al_4281,4281,ar_518,518,1585514
al_4282,4282,ar_2506,2506,23382549
al_4283,4283,ar_2124,2124,1694552
al_4284,4284,ar_2509,2509,6489261
al_4285,4285,ar_255,255,23513
al_4286,4286,ar_2124,2124,1007382
al_4287,4287,ar_2510,2510,14504618
al_4288,4288,ar_2511,2511,24084
al_4289,4289,ar_2512,2512,370236
al_4290,4290,ar_1382,1382,8915947
al_4291,4291,ar_2508,2508,306777
al_4292,4292,ar_323,323,34903390
al_4293,4293,ar_715,715,2585142
al_4294,4294,ar_2513,2513,16145766
al_4295,4295,ar_2508,2508,96833
al_4296,4296,ar_54,54,278818
al_4297,4297,ar_2515,2515,12128
al_4298,4298,ar_2516,2516,124898
al_4299,4299,ar_2516,2516,452247
al_4300,4300,ar_2518,2518,1607466
al_4301,4301,ar_2519,2519,2384408
al_4302,4302,ar_2520,2520,2366074
al_4303,4303,ar_2515,2515,3583813
al_4304,4304,ar_2521,2521,954355
al_4305,4305,ar_2522,2522,18405510
al_4306,4306,ar_2523,2523,1218840
al_4307,4307,ar_2516,2516,166079
al_4308,4308,ar_2516,2516,32280
al_4309,4309,ar_1773,1773,3204353
al_4310,4310,ar_2524,2524,108716
al_4311,4311,ar_297,297,4435937
al_4312,4312,ar_2515,2515,1738909
al_4313,4313,ar_1843,1843,1790348
al_4314,4314,ar_1773,1773,14729692
al_4315,4315,ar_2525,2525,460
al_4316,4316,ar_2526,2526,958926
al_4317,4317,ar_2521,2521,2307378
al_4318,4318,ar_2527,2527,4643264
al_4319,4319,ar_2528,2528,9292705
al_4320,4320,ar_2529,2529,1150697
al_4321,4321,ar_2516,2516,210188
al_4322,4322,ar_152,152,871166
al_4323,4323,ar_99,99,13703
al_4324,4324,ar_2531,2531,3254452
al_4325,4325,ar_54,54,40
al_4326,4326,ar_2523,2523,524157
al_4327,4327,ar_2521,2521,7089547
al_4328,4328,ar_2532,2532,1618349
al_4329,4329,ar_2533,2533,2212640
al_4330,4330,ar_2534,2534,2367331
al_4331,4331,ar_39,39,8906
al_4332,4332,ar_1608,1608,6150431
al_4333,4333,ar_766,766,24899
al_4334,4334,ar_2537,2537,182799
al_4335,4335,ar_459,459,559961
al_4336,4336,ar_2539,2539,113608
al_4337,4337,ar_2540,2540,30337
al_4338,4338,ar_2540,2540,33606
al_4339,4339,ar_624,624,3752
al_4340,4340,ar_624,624,3051
al_4341,4341,ar_1270,1270,388952
al_4342,4342,ar_624,624,2150143
al_4343,4343,ar_256,256,1427432
al_4344,4344,ar_475,475,215799
al_4345,4345,ar_2544,2544,63048
al_4346,4346,ar_624,624,181306
al_4347,4347,ar_628,628,204491
al_4348,4348,ar_624,624,392886
al_4349,4349,ar_628,628,250838
al_4350,4350,ar_1159,1159,165824
al_4351,4351,ar_624,624,12011248
al_4352,4352,ar_97,97,91945
al_4353,4353,ar_2549,2549,604
al_4354,4354,ar_2550,2550,727307
al_4355,4355,ar_228,228,729463
al_4356,4356,ar_624,624,7681
al_4357,4357,ar_2552,2552,187266
al_4358,4358,ar_1322,1322,2719486
al_4359,4359,ar_473,473,65457
al_4360,4360,ar_1819,1819,145294
al_4361,4361,ar_1819,1819,2195011
al_4362,4362,ar_11,11,3356477
al_4363,4363,ar_1921,1921,9971982
al_4364,4364,ar_2553,2553,80521
al_4365,4365,ar_2554,2554,3335893
al_4366,4366,ar_2553,2553,2453
al_4367,4367,ar_11,11,160162
al_4368,4368,ar_2555,2555,4302
al_4369,4369,ar_2556,2556,66873
al_4370,4370,ar_1811,1811,3759636
al_4371,4371,ar_2557,2557,1088886
al_4372,4372,ar_1819,1819,176269
al_4373,4373,ar_470,470,26031
al_4374,4374,ar_317,317,5
al_4375,4375,ar_2559,2559,3977979
al_4376,4376,ar_317,317,319308
al_4377,4377,ar_2560,2560,29242211
al_4378,4378,ar_2560,2560,9922817
al_4379,4379,ar_2553,2553,10657
al_4380,4380,ar_2563,2563,7811
al_4381,4381,ar_281,281,109138816
al_4382,4382,ar_2565,2565,30342
al_4383,4383,ar_2566,2566,4996666
al_4384,4384,ar_2567,2567,4095313
al_4385,4385,ar_158,158,990
al_4386,4386,ar_2569,2569,95407
al_4387,4387,ar_2570,2570,644326
al_4388,4388,ar_2571,2571,438241
al_4389,4389,ar_2572,2572,1248001
al_4390,4390,ar_2573,2573,1907052
al_4391,4391,ar_2311,2311,34640
al_4392,4392,ar_2574,2574,575
al_4393,4393,ar_2576,2576,592348
al_4394,4394,ar_2577,2577,12444911
al_4395,4395,ar_713,713,242423
al_4396,4396,ar_2578,2578,925508
al_4397,4397,ar_2579,2579,31096
al_4398,4398,ar_2580,2580,972536
al_4399,4399,ar_596,596,669090
al_4400,4400,ar_2581,2581,1657
al_4401,4401,ar_2582,2582,322415
al_4402,4402,ar_2583,2583,47631044
al_4403,4403,ar_2584,2584,385665
al_4404,4404,ar_2585,2585,250516
al_4405,4405,ar_2586,2586,1703
al_4406,4406,ar_1274,1274,11901022
al_4407,4407,ar_2587,2587,1303
al_4408,4408,ar_2588,2588,958670
al_4409,4409,ar_2589,2589,261
al_4410,4410,ar_97,97,7742917
al_4411,4411,ar_2591,2591,17597344
al_4412,4412,ar_2592,2592,38620
al_4413,4413,ar_2587,2587,82190
al_4414,4414,ar_2593,2593,12653908
al_4415,4415,ar_2594,2594,2449128
al_4416,4416,ar_91,91,796
al_4417,4417,ar_2595,2595,6472892
al_4418,4418,ar_2596,2596,1657029
al_4419,4419,ar_2597,2597,3741652
al_4420,4420,ar_2598,2598,23262431
al_4421,4421,ar_2599,2599,1568907
al_4422,4422,ar_663,663,11763609
al_4423,4423,ar_2600,2600,15104496
al_4424,4424,ar_721,721,5746109
al_4425,4425,ar_281,281,26453988
al_4426,4426,ar_2601,2601,986214
al_4427,4427,ar_2602,2602,1538400
al_4428,4428,ar_2587,2587,7315620
al_4429,4429,ar_2603,2603,99
al_4430,4430,ar_2604,2604,22
al_4431,4431,ar_2605,2605,901969
al_4432,4432,ar_81,81,11431299
al_4433,4433,ar_7,7,6040923
al_4434,4434,ar_2605,2605,904593
al_4435,4435,ar_99,99,1308
al_4436,4436,ar_72,72,106943
al_4437,4437,ar_2607,2607,1751577
al_4438,4438,ar_2608,2608,42339
al_4439,4439,ar_2609,2609,810
al_4440,4440,ar_2614,2614,360
al_4441,4441,ar_81,81,5886565
al_4442,4442,ar_2605,2605,152480
al_4443,4443,ar_192,192,268861
al_4444,4444,ar_2608,2608,1098458
al_4445,4445,ar_2605,2605,8099
al_4446,4446,ar_2616,2616,11029131
al_4447,4447,ar_2616,2616,5875
al_4448,4448,ar_2617,2617,59457
al_4449,4449,ar_181,181,43273
al_4450,4450,ar_2414,2414,515929
al_4451,4451,ar_2623,2623,24850
al_4452,4452,ar_309,309,23028
al_4453,4453,ar_2624,2624,1229170
al_4454,4454,ar_2625,2625,733373
al_4455,4455,ar_85,85,26539
al_4456,4456,ar_2628,2628,3
al_4457,4457,ar_372,372,1990731
al_4458,4458,ar_2629,2629,631411
al_4459,4459,ar_2630,2630,20612
al_4460,4460,ar_405,405,1872817
al_4461,4461,ar_2631,2631,2528
al_4462,4462,ar_2628,2628,20
al_4463,4463,ar_2626,2626,1355
al_4464,4464,ar_2629,2629,8930
al_4465,4465,ar_2011,2011,94
al_4466,4466,ar_2632,2632,40274
al_4467,4467,ar_243,243,21151
al_4468,4468,ar_2011,2011,31
al_4469,4469,ar_1237,1237,53433
al_4470,4470,ar_457,457,304755
al_4471,4471,ar_2635,2635,1044
al_4472,4472,ar_2626,2626,1750660
al_4473,4473,ar_2636,2636,1114794
al_4474,4474,ar_749,749,683631
al_4475,4475,ar_896,896,38971
al_4476,4476,ar_2633,2633,1629453
al_4477,4477,ar_2637,2637,1109565
al_4478,4478,ar_407,407,36744762
al_4479,4479,ar_288,288,1733544
al_4480,4480,ar_309,309,13238
al_4481,4481,ar_2638,2638,1955
al_4482,4482,ar_1666,1666,376788
al_4483,4483,ar_309,309,561015
al_4484,4484,ar_359,359,11258
al_4485,4485,ar_1016,1016,393
al_4486,4486,ar_2640,2640,6476607
al_4487,4487,ar_2628,2628,10
al_4488,4488,ar_2641,2641,75894
al_4489,4489,ar_2633,2633,2328625
al_4490,4490,ar_2644,2644,118
al_4491,4491,ar_2646,2646,983121
al_4492,4492,ar_2647,2647,576565
al_4493,4493,ar_2647,2647,1143
al_4494,4494,ar_2647,2647,67298
al_4495,4495,ar_401,401,3169
al_4496,4496,ar_2647,2647,100994
al_4497,4497,ar_2647,2647,2526
al_4498,4498,ar_51,51,129179
al_4499,4499,ar_401,401,220435
al_4500,4500,ar_2649,2649,230
al_4501,4501,ar_184,184,18103
al_4502,4502,ar_401,401,775749
al_4503,4503,ar_2647,2647,16558118
al_4504,4504,ar_1338,1338,7836416
al_4505,4505,ar_401,401,19562220
al_4506,4506,ar_1731,1731,165346
al_4507,4507,ar_2647,2647,9795100
al_4508,4508,ar_184,184,339
al_4509,4509,ar_2650,2650,55227
al_4510,4510,ar_2651,2651,895888
al_4511,4511,ar_2647,2647,250991
al_4512,4512,ar_174,174,10877096
al_4513,4513,ar_176,176,930048
al_4514,4514,ar_1338,1338,313
al_4515,4515,ar_401,401,4995239
al_4516,4516,ar_2647,2647,6863230
al_4517,4517,ar_473,473,39
al_4518,4518,ar_386,386,10166
al_4519,4519,ar_2647,2647,14416795
al_4520,4520,ar_2647,2647,1722092
al_4521,4521,ar_174,174,4351701
al_4522,4522,ar_2652,2652,4054948
al_4523,4523,ar_2647,2647,1653402
al_4524,4524,ar_401,401,5012825
al_4525,4525,ar_457,457,842098
al_4526,4526,ar_51,51,3922888
al_4527,4527,ar_51,51,3673645
al_4528,4528,ar_2647,2647,598888
al_4529,4529,ar_2653,2653,758244
al_4530,4530,ar_1433,1433,1928
al_4531,4531,ar_1433,1433,7224685
al_4532,4532,ar_2647,2647,1750195
al_4533,4533,ar_401,401,2079501
al_4534,4534,ar_2647,2647,2471256
al_4535,4535,ar_2647,2647,3964762
al_4536,4536,ar_2655,2655,124188
al_4537,4537,ar_2656,2656,322616
al_4538,4538,ar_2661,2661,16067822
al_4539,4539,ar_81,81,359494
al_4540,4540,ar_116,116,1510
al_4541,4541,ar_344,344,100931
al_4542,4542,ar_344,344,205271
al_4543,4543,ar_76,76,14532
al_4544,4544,ar_74,74,149125
al_4545,4545,ar_569,569,124587
al_4546,4546,ar_67,67,8325
al_4547,4547,ar_76,76,387607
al_4548,4548,ar_64,64,2694426
al_4549,4549,ar_344,344,2093462
al_4550,4550,ar_370,370,7
al_4551,4551,ar_76,76,7464
al_4552,4552,ar_76,76,3017990
al_4553,4553,ar_1505,1505,1220259
al_4554,4554,ar_344,344,5193285
al_4555,4555,ar_344,344,339470
al_4556,4556,ar_344,344,1626824
al_4557,4557,ar_67,67,27044
al_4558,4558,ar_470,470,810
al_4559,4559,ar_109,109,23319
al_4560,4560,ar_280,280,10682097
al_4561,4561,ar_518,518,7490754
al_4562,4562,ar_2662,2662,489
al_4563,4563,ar_2664,2664,14711
al_4564,4564,ar_2665,2665,2746472
al_4565,4565,ar_2667,2667,550
al_4566,4566,ar_2375,2375,620051
al_4567,4567,ar_2669,2669,91
al_4568,4568,ar_2670,2670,380159
al_4569,4569,ar_949,949,23323
al_4570,4570,ar_2166,2166,13045
al_4571,4571,ar_2672,2672,239576
al_4572,4572,ar_2674,2674,225618
al_4573,4573,ar_1,1,17718502
al_4574,4574,ar_2675,2675,22699
al_4575,4575,ar_349,349,647
al_4576,4576,ar_2676,2676,23750
al_4577,4577,ar_1471,1471,13429
al_4578,4578,ar_2677,2677,1352
al_4579,4579,ar_1600,1600,389790
al_4580,4580,ar_2678,2678,65560
al_4581,4581,ar_116,116,459
al_4582,4582,ar_1449,1449,3488
al_4583,4583,ar_949,949,1464
al_4584,4584,ar_2679,2679,420130
al_4585,4585,ar_1243,1243,47389451
al_4586,4586,ar_2680,2680,76404
al_4587,4587,ar_2681,2681,3332182
al_4588,4588,ar_2682,2682,303
al_4589,4589,ar_2683,2683,9719
al_4590,4590,ar_949,949,580
al_4591,4591,ar_2684,2684,87335
al_4592,4592,ar_397,397,12768
al_4593,4593,ar_2685,2685,544521
al_4594,4594,ar_2686,2686,2099306
al_4595,4595,ar_2688,2688,127990
al_4596,4596,ar_337,337,752923
al_4597,4597,ar_394,394,17246286
al_4598,4598,ar_2684,2684,91068
al_4599,4599,ar_1320,1320,596517
al_4600,4600,ar_1320,1320,303696
al_4601,4601,ar_1320,1320,128423
al_4602,4602,ar_786,786,2472
al_4603,4603,ar_786,786,1082
al_4604,4604,ar_625,625,1590650
al_4605,4605,ar_372,372,1938760
al_4606,4606,ar_1247,1247,236942
al_4607,4607,ar_2690,2690,3765029
al_4608,4608,ar_2691,2691,880736
al_4609,4609,ar_2690,2690,1607827
al_4610,4610,ar_1001,1001,428
al_4611,4611,ar_1247,1247,82667
al_4612,4612,ar_82,82,10407
al_4613,4613,ar_1237,1237,7905
al_4614,4614,ar_2693,2693,34900679
al_4615,4615,ar_106,106,3835437
al_4616,4616,ar_1659,1659,423
al_4617,4617,ar_848,848,12453
al_4618,4618,ar_2694,2694,1735895
al_4619,4619,ar_2436,2436,424126
al_4620,4620,ar_1247,1247,327
al_4621,4621,ar_2695,2695,3746733
al_4622,4622,ar_355,355,369837
al_4623,4623,ar_2696,2696,563934
al_4624,4624,ar_2698,2698,12912912
al_4625,4625,ar_2699,2699,17048
al_4626,4626,ar_2700,2700,831220
al_4627,4627,ar_2701,2701,24697
al_4628,4628,ar_1368,1368,78725
al_4629,4629,ar_2703,2703,122937
al_4630,4630,ar_1819,1819,384
al_4631,4631,ar_2704,2704,5377
al_4632,4632,ar_1819,1819,1582130
al_4633,4633,ar_2703,2703,74445
al_4634,4634,ar_995,995,974907
al_4635,4635,ar_353,353,18161
al_4636,4636,ar_2706,2706,3330
al_4637,4637,ar_545,545,3071747
al_4638,4638,ar_2707,2707,725897
al_4639,4639,ar_2375,2375,138039
al_4640,4640,ar_2711,2711,880316
al_4641,4641,ar_2711,2711,926563
al_4642,4642,ar_2712,2712,24758682
al_4643,4643,ar_2713,2713,462
al_4644,4644,ar_2712,2712,8027577
al_4645,4645,ar_2714,2714,732791
al_4646,4646,ar_81,81,71432
al_4647,4647,ar_519,519,4041226
al_4648,4648,ar_2715,2715,1601940
al_4649,4649,ar_1464,1464,150085
al_4650,4650,ar_2716,2716,383
al_4651,4651,ar_2716,2716,1500
al_4652,4652,ar_2717,2717,31627
al_4653,4653,ar_2718,2718,166527
al_4654,4654,ar_2715,2715,988607
al_4655,4655,ar_114,114,1275
al_4656,4656,ar_114,114,4535864
al_4657,4657,ar_2721,2721,1552856
al_4658,4658,ar_2722,2722,11593248
al_4659,4659,ar_2724,2724,701561
al_4660,4660,ar_2725,2725,1819457
al_4661,4661,ar_2727,2727,3830
al_4662,4662,ar_1109,1109,2210452
al_4663,4663,ar_2728,2728,324
al_4664,4664,ar_2729,2729,4262457
al_4665,4665,ar_2730,2730,1675253
al_4666,4666,ar_470,470,988
al_4667,4667,ar_97,97,2179
al_4668,4668,ar_48,48,853353
al_4669,4669,ar_2731,2731,69770
al_4670,4670,ar_2733,2733,113414
al_4671,4671,ar_2734,2734,47932
al_4672,4672,ar_2735,2735,351348
al_4673,4673,ar_2731,2731,23207
al_4674,4674,ar_2734,2734,534160
al_4675,4675,ar_2731,2731,154875
al_4676,4676,ar_2736,2736,6917
al_4677,4677,ar_2736,2736,7786369
al_4678,4678,ar_2731,2731,191311
al_4679,4679,ar_2736,2736,9291
al_4680,4680,ar_2737,2737,208923
al_4681,4681,ar_2731,2731,1254
al_4682,4682,ar_2733,2733,614031
al_4683,4683,ar_1164,1164,1472610
al_4684,4684,ar_2733,2733,250
al_4685,4685,ar_2735,2735,2848415
al_4686,4686,ar_2731,2731,2421
al_4687,4687,ar_2731,2731,63325
al_4688,4688,ar_2731,2731,17591
al_4689,4689,ar_2736,2736,92293
al_4690,4690,ar_2735,2735,5839722
al_4691,4691,ar_2736,2736,62774
al_4692,4692,ar_1164,1164,10917
al_4693,4693,ar_2733,2733,6
al_4694,4694,ar_2735,2735,4288478
al_4695,4695,ar_2733,2733,53877
al_4696,4696,ar_2562,2562,6276012
al_4697,4697,ar_2733,2733,5297
al_4698,4698,ar_2735,2735,4621242
al_4699,4699,ar_2735,2735,3061
al_4700,4700,ar_2731,2731,286
al_4701,4701,ar_2735,2735,502775
al_4702,4702,ar_2731,2731,19993
al_4703,4703,ar_2731,2731,34479
al_4704,4704,ar_2738,2738,286
al_4705,4705,ar_34,34,4794
al_4706,4706,ar_2739,2739,7784
al_4707,4707,ar_2741,2741,46068
al_4708,4708,ar_1347,1347,3397261
al_4709,4709,ar_1909,1909,5195838
al_4710,4710,ar_1347,1347,3603384
al_4711,4711,ar_2743,2743,84969
al_4712,4712,ar_2744,2744,291
al_4713,4713,ar_2744,2744,105
al_4714,4714,ar_354,354,20453794
al_4715,4715,ar_2745,2745,203526
al_4716,4716,ar_2746,2746,5470
al_4717,4717,ar_2747,2747,3528
al_4718,4718,ar_2748,2748,694
al_4719,4719,ar_1347,1347,213
al_4720,4720,ar_34,34,17479118
al_4721,4721,ar_2750,2750,382224
al_4722,4722,ar_2751,2751,1836942
al_4723,4723,ar_2752,2752,5
al_4724,4724,ar_2751,2751,817036
al_4725,4725,ar_2751,2751,13555
al_4726,4726,ar_2751,2751,3515568
al_4727,4727,ar_2751,2751,25
al_4728,4728,ar_2753,2753,478162
al_4729,4729,ar_2753,2753,616834
al_4730,4730,ar_2751,2751,7
al_4731,4731,ar_2751,2751,7664780
al_4732,4732,ar_2751,2751,49
al_4733,4733,ar_2751,2751,40
al_4734,4734,ar_2751,2751,1
al_4735,4735,ar_233,233,606980
al_4736,4736,ar_2754,2754,18453
al_4737,4737,ar_64,64,337
al_4738,4738,ar_2608,2608,21372749
al_4739,4739,ar_2755,2755,253433
al_4740,4740,ar_2756,2756,12521756
al_4741,4741,ar_2754,2754,7401
al_4742,4742,ar_1077,1077,46991
al_4743,4743,ar_476,476,4124508
al_4744,4744,ar_461,461,16576
al_4745,4745,ar_2757,2757,418635
al_4746,4746,ar_68,68,937
al_4747,4747,ar_461,461,116296
al_4748,4748,ar_9,9,350621
al_4749,4749,ar_2758,2758,16753
al_4750,4750,ar_158,158,1905459
al_4751,4751,ar_2759,2759,10077
al_4752,4752,ar_461,461,21656349
al_4753,4753,ar_2760,2760,42258
al_4754,4754,ar_2761,2761,458816
al_4755,4755,ar_266,266,9553838
al_4756,4756,ar_2762,2762,81805
al_4757,4757,ar_2763,2763,821497
al_4758,4758,ar_2761,2761,41915
al_4759,4759,ar_2761,2761,4428
al_4760,4760,ar_600,600,1885969
al_4761,4761,ar_322,322,620719
al_4762,4762,ar_266,266,1601979
al_4763,4763,ar_2761,2761,1065619
al_4764,4764,ar_2764,2764,230
al_4765,4765,ar_106,106,3809202
al_4766,4766,ar_2765,2765,105
al_4767,4767,ar_2766,2766,272222
al_4768,4768,ar_2767,2767,22070
al_4769,4769,ar_949,949,1183
al_4770,4770,ar_572,572,25750
al_4771,4771,ar_2768,2768,123060
al_4772,4772,ar_2771,2771,54936
al_4773,4773,ar_2771,2771,493
al_4774,4774,ar_2771,2771,410
al_4775,4775,ar_2772,2772,15737
al_4776,4776,ar_2772,2772,72
al_4777,4777,ar_2772,2772,143216
al_4778,4778,ar_2772,2772,1182964
al_4779,4779,ar_2772,2772,33559
al_4780,4780,ar_2772,2772,6780002
al_4781,4781,ar_2772,2772,655618
al_4782,4782,ar_2774,2774,575654
al_4783,4783,ar_2772,2772,1565086
al_4784,4784,ar_2772,2772,157317
al_4785,4785,ar_2772,2772,26427
al_4786,4786,ar_1946,1946,47071
al_4787,4787,ar_2772,2772,174
al_4788,4788,ar_2772,2772,84969
al_4789,4789,ar_2772,2772,108725
al_4790,4790,ar_600,600,77
al_4791,4791,ar_2772,2772,68933
al_4792,4792,ar_2772,2772,2878955
al_4793,4793,ar_2775,2775,32536
al_4794,4794,ar_574,574,152
al_4795,4795,ar_2777,2777,17320
al_4796,4796,ar_2778,2778,95210
al_4797,4797,ar_1946,1946,316228
al_4798,4798,ar_338,338,464467
al_4799,4799,ar_1946,1946,19356
al_4800,4800,ar_129,129,645930
al_4801,4801,ar_1760,1760,14777
al_4802,4802,ar_1760,1760,290321
al_4803,4803,ar_2772,2772,448550
al_4804,4804,ar_2772,2772,377
al_4805,4805,ar_2667,2667,41481
al_4806,4806,ar_2781,2781,4948
al_4807,4807,ar_1362,1362,132998
al_4808,4808,ar_2777,2777,1514429
al_4809,4809,ar_2782,2782,800391
al_4810,4810,ar_2783,2783,204658
al_4811,4811,ar_2784,2784,553958
al_4812,4812,ar_1281,1281,9308
al_4813,4813,ar_1280,1280,307255
al_4814,4814,ar_2785,2785,1235
al_4815,4815,ar_2780,2780,1292266
al_4816,4816,ar_2787,2787,87951
al_4817,4817,ar_2790,2790,90867
al_4818,4818,ar_2791,2791,32090
al_4819,4819,ar_231,231,8185836
al_4820,4820,ar_231,231,2658
al_4821,4821,ar_231,231,582
al_4822,4822,ar_2794,2794,209
al_4823,4823,ar_2795,2795,102365
al_4824,4824,ar_2796,2796,499
al_4825,4825,ar_231,231,19938
al_4826,4826,ar_231,231,887650
al_4827,4827,ar_2798,2798,29753
al_4828,4828,ar_2800,2800,125
al_4829,4829,ar_2801,2801,269
al_4830,4830,ar_947,947,12858
al_4831,4831,ar_2803,2803,283492
al_4832,4832,ar_2804,2804,2302620
al_4833,4833,ar_2806,2806,80393
al_4834,4834,ar_2807,2807,4937
al_4835,4835,ar_2804,2804,49044
al_4836,4836,ar_2803,2803,61153
al_4837,4837,ar_2806,2806,1320
al_4838,4838,ar_2808,2808,266227
al_4839,4839,ar_2808,2808,524
al_4840,4840,ar_2804,2804,413815
al_4841,4841,ar_2790,2790,107513
al_4842,4842,ar_2811,2811,11
al_4843,4843,ar_2791,2791,68582
al_4844,4844,ar_231,231,13
al_4845,4845,ar_2791,2791,10161
al_4846,4846,ar_2793,2793,167
al_4847,4847,ar_2813,2813,1
al_4848,4848,ar_2811,2811,1
al_4849,4849,ar_2803,2803,373
al_4850,4850,ar_2803,2803,1224
al_4851,4851,ar_86,86,1008839
al_4852,4852,ar_40,40,2159627
al_4853,4853,ar_40,40,2430835
al_4854,4854,ar_40,40,1174
al_4855,4855,ar_372,372,77408653
al_4856,4856,ar_40,40,12024364
al_4857,4857,ar_566,566,17883233
al_4858,4858,ar_337,337,768061
al_4859,4859,ar_40,40,676
al_4860,4860,ar_566,566,516598
al_4861,4861,ar_2815,2815,169866
al_4862,4862,ar_86,86,32689
al_4863,4863,ar_2816,2816,9
al_4864,4864,ar_566,566,396
al_4865,4865,ar_566,566,11378037
al_4866,4866,ar_663,663,539454
al_4867,4867,ar_411,411,26065942
al_4868,4868,ar_411,411,12383239
al_4869,4869,ar_652,652,6940
al_4870,4870,ar_323,323,551862
al_4871,4871,ar_2817,2817,9239
al_4872,4872,ar_2819,2819,3048249
al_4873,4873,ar_2820,2820,12665
al_4874,4874,ar_250,250,2101
al_4875,4875,ar_2821,2821,1473137
al_4876,4876,ar_281,281,70732811
al_4877,4877,ar_2822,2822,65
al_4878,4878,ar_432,432,2354987
al_4879,4879,ar_2414,2414,56038
al_4880,4880,ar_767,767,295
al_4881,4881,ar_2823,2823,1163614
al_4882,4882,ar_2824,2824,898685
al_4883,4883,ar_667,667,669787
al_4884,4884,ar_351,351,686
al_4885,4885,ar_2820,2820,1369509
al_4886,4886,ar_2825,2825,118
al_4887,4887,ar_281,281,47628903
al_4888,4888,ar_281,281,3210
al_4889,4889,ar_432,432,5845
al_4890,4890,ar_399,399,8243657
al_4891,4891,ar_432,432,43358
al_4892,4892,ar_2826,2826,178499
al_4893,4893,ar_2827,2827,83690
al_4894,4894,ar_2041,2041,4989523
al_4895,4895,ar_2756,2756,56434
al_4896,4896,ar_2828,2828,1280288
al_4897,4897,ar_2830,2830,402462
al_4898,4898,ar_2831,2831,948241
al_4899,4899,ar_2832,2832,5403877
al_4900,4900,ar_2833,2833,8452450
al_4901,4901,ar_2834,2834,15524496
al_4902,4902,ar_2828,2828,1090283
al_4903,4903,ar_2819,2819,11454260
al_4904,4904,ar_2835,2835,51712281
al_4905,4905,ar_2819,2819,7394073
al_4906,4906,ar_2836,2836,13712958
al_4907,4907,ar_2182,2182,512497
al_4908,4908,ar_2837,2837,73723
al_4909,4909,ar_2838,2838,319
al_4910,4910,ar_2840,2840,3671111
al_4911,4911,ar_2842,2842,2657604
al_4912,4912,ar_2838,2838,8
al_4913,4913,ar_2844,2844,32960182
al_4914,4914,ar_2838,2838,72
al_4915,4915,ar_2845,2845,24566
al_4916,4916,ar_2828,2828,159303
al_4917,4917,ar_2836,2836,25036127
al_4918,4918,ar_2838,2838,26
al_4919,4919,ar_2836,2836,6935562
al_4920,4920,ar_2838,2838,7
al_4921,4921,ar_2848,2848,6333990
al_4922,4922,ar_2828,2828,358
al_4923,4923,ar_2851,2851,1660197
al_4924,4924,ar_2852,2852,9924128
al_4925,4925,ar_2853,2853,7561274
al_4926,4926,ar_2838,2838,47
al_4927,4927,ar_2851,2851,146807
al_4928,4928,ar_2854,2854,58174
al_4929,4929,ar_2838,2838,3
al_4930,4930,ar_253,253,9524130
al_4931,4931,ar_2848,2848,507
al_4932,4932,ar_2856,2856,16691728
al_4933,4933,ar_2857,2857,20785110
al_4934,4934,ar_2859,2859,9527
al_4935,4935,ar_2856,2856,30800514
al_4936,4936,ar_2860,2860,7482327
al_4937,4937,ar_1608,1608,1566375
al_4938,4938,ar_255,255,1472
al_4939,4939,ar_2234,2234,846705
al_4940,4940,ar_2780,2780,1645
al_4941,4941,ar_2780,2780,12366
al_4942,4942,ar_718,718,1665
al_4943,4943,ar_1313,1313,22052
al_4944,4944,ar_1600,1600,407529
al_4945,4945,ar_1856,1856,12835
al_4946,4946,ar_2587,2587,6994
al_4947,4947,ar_609,609,1888092
al_4948,4948,ar_2780,2780,2830745
al_4949,4949,ar_2863,2863,16111
al_4950,4950,ar_812,812,4301577
al_4951,4951,ar_2780,2780,2905749
al_4952,4952,ar_2780,2780,21606
al_4953,4953,ar_2864,2864,19271872
al_4954,4954,ar_111,111,18566
al_4955,4955,ar_2780,2780,232168
al_4956,4956,ar_64,64,273546
al_4957,4957,ar_2780,2780,328333
al_4958,4958,ar_2780,2780,112
al_4959,4959,ar_590,590,1437704
al_4960,4960,ar_590,590,872842
al_4961,4961,ar_590,590,41573
al_4962,4962,ar_590,590,31112
al_4963,4963,ar_41,41,652
al_4964,4964,ar_2868,2868,35
al_4965,4965,ar_16,16,1186147
al_4966,4966,ar_116,116,101146
al_4967,4967,ar_470,470,1744842
al_4968,4968,ar_683,683,417825
al_4969,4969,ar_226,226,511
al_4970,4970,ar_351,351,376
al_4971,4971,ar_17,17,59004
al_4972,4972,ar_2868,2868,11
al_4973,4973,ar_2871,2871,727571
al_4974,4974,ar_1928,1928,4687
al_4975,4975,ar_695,695,126350
al_4976,4976,ar_1278,1278,2338
al_4977,4977,ar_1117,1117,6492336
al_4978,4978,ar_2875,2875,892
al_4979,4979,ar_2876,2876,7
al_4980,4980,ar_1077,1077,343732
al_4981,4981,ar_323,323,41100796
al_4982,4982,ar_1140,1140,180799
al_4983,4983,ar_475,475,1843
al_4984,4984,ar_2877,2877,77676
al_4985,4985,ar_2878,2878,1872408
al_4986,4986,ar_2879,2879,231971
al_4987,4987,ar_662,662,2455135
al_4988,4988,ar_1554,1554,3101694
al_4989,4989,ar_2880,2880,44309
