artist_id,artist_id_matrix,play_count
ar_272,272,88468869
ar_273,273,771193
ar_274,274,679873
ar_275,275,64062147
ar_276,276,3344851
ar_277,277,3506952
ar_278,278,165410771
ar_279,279,3549665
ar_280,280,325668081
ar_281,281,707683059
ar_282,282,1498806
ar_283,283,1965600
ar_284,284,289316936
ar_285,285,118542962
ar_286,286,76171041
ar_287,287,55890
ar_288,288,232074554
ar_289,289,242716723
ar_290,290,54689204
ar_291,291,125079292
ar_292,292,3272
ar_293,293,7997051
ar_294,294,202510560
ar_295,295,638483
ar_296,296,446793
ar_297,297,74593681
ar_298,298,844602
ar_299,299,1959859
ar_300,300,66171251
ar_301,301,146103490
ar_302,302,30201389
ar_303,303,557222
ar_304,304,123992011
ar_305,305,409936374
ar_306,306,29723472
ar_307,307,161503190
ar_308,308,29757
ar_309,309,157837902
ar_310,310,6376819
ar_311,311,11235832
ar_312,312,74164891
ar_313,313,30602937
ar_314,314,374890089
ar_315,315,143561229
ar_316,316,31661387
ar_317,317,176396760
ar_318,318,51936904
ar_319,319,204938970
ar_320,320,29467444
ar_321,321,32696524
ar_322,322,39167259
ar_323,323,527516327
ar_324,324,46128093
ar_325,325,48770958
ar_326,326,1454544
ar_327,327,4403622
ar_328,328,1957990
ar_329,329,5547630
ar_330,330,17392516
ar_331,331,18484614
ar_332,332,772743
ar_333,333,4288522
ar_334,334,2665227
ar_335,335,748622
ar_336,336,445013
ar_337,337,39481792
ar_338,338,181588503
ar_339,339,3316441
ar_340,340,3900
ar_341,341,566439
ar_342,342,145101204
ar_343,343,715469
ar_344,344,29941472
ar_345,345,123571278
ar_346,346,290502885
ar_347,347,125135664
ar_348,348,82986630
ar_349,349,61291027
ar_350,350,46977686
ar_351,351,22247069
ar_352,352,52741732
ar_353,353,69896397
ar_354,354,115733889
ar_355,355,155795988
ar_356,356,1484170
ar_357,357,4173827
ar_358,358,287794
ar_359,359,162944391
ar_360,360,414341
ar_361,361,166022632
ar_362,362,19351548
ar_363,363,2315868
ar_364,364,32813851
ar_365,365,3544905
ar_366,366,45339489
ar_367,367,25566768
ar_368,368,4789690
ar_369,369,12628
ar_370,370,14234136
ar_371,371,1468871
ar_372,372,288214886
ar_373,373,1428969
ar_374,374,172458
ar_375,375,616984
ar_376,376,1110106
ar_377,377,77816663
ar_378,378,80043049
ar_379,379,8690756
ar_380,380,4932
ar_381,381,5577852
ar_382,382,12203215
ar_383,383,2391464
ar_384,384,2507654
ar_385,385,1119871
ar_386,386,65091683
ar_387,387,156344
ar_388,388,9615788
ar_389,389,520762
ar_390,390,2745567
ar_391,391,9709934
ar_392,392,97236010
ar_393,393,4644231
ar_394,394,69411533
ar_395,395,6074283
ar_396,396,61937454
ar_397,397,18984595
ar_398,398,80538843
ar_399,399,193830245
ar_400,400,124364907
ar_401,401,105885226
ar_402,402,52498155
ar_403,403,50203863
ar_404,404,713908
ar_405,405,25601246
ar_406,406,59486922
ar_407,407,214785815
ar_408,408,25641279
ar_409,409,251182250
ar_410,410,5641481
ar_411,411,114509100
ar_412,412,3864963
ar_413,413,200854980
ar_414,414,99417302
ar_415,415,290159
ar_416,416,60721293
ar_417,417,149560725
ar_418,418,154653696
ar_419,419,2455341
ar_420,420,8088930
ar_421,421,136616299
ar_422,422,522717
ar_423,423,49480692
ar_424,424,26583590
ar_425,425,318089
ar_426,426,43281604
ar_427,427,3760768
ar_428,428,2153926
ar_429,429,891344
ar_430,430,8636341
ar_431,431,698278
ar_432,432,20794979
ar_433,433,3734
ar_434,434,3960
ar_435,435,34639606
ar_436,436,2033106
ar_437,437,10669326
ar_438,438,212071
ar_439,439,1703900
ar_440,440,38425389
ar_441,441,47868275
ar_442,442,20769
ar_443,443,3429
ar_444,444,96107680
ar_445,445,60298702
ar_446,446,37890897
ar_447,447,14650917
ar_448,448,63891897
ar_449,449,83488916
ar_450,450,5389189
ar_451,451,13359293
ar_452,452,123091873
ar_453,453,42213761
ar_454,454,11318023
ar_455,455,12304755
ar_456,456,35088752
ar_457,457,22966405
ar_458,458,11607361
ar_459,459,79733344
ar_460,460,20304282
ar_461,461,141053270
ar_462,462,3715043
ar_463,463,42530109
ar_464,464,13711391
ar_465,465,5299510
ar_466,466,39042565
ar_467,467,3471504
ar_468,468,10390740
ar_469,469,4704177
ar_470,470,81118419
ar_471,471,11212620
ar_472,472,13028756
ar_473,473,11190175
ar_474,474,12018786
ar_475,475,80097317
ar_476,476,123954009
ar_477,477,1481902
ar_478,478,34212798
ar_479,479,38649649
ar_480,480,2590142
ar_481,481,16845
ar_482,482,349916
ar_483,483,626899
ar_484,484,71964
ar_485,485,19884069
ar_486,486,9923
ar_487,487,133496573
ar_488,488,5838600
ar_489,489,121042
ar_490,490,3168
ar_491,491,1037185
ar_492,492,69998
ar_493,493,203512
ar_494,494,10677
ar_495,495,280
ar_496,496,201564
ar_497,497,3419
ar_498,498,45083
ar_499,499,22500
ar_500,500,9699
ar_501,501,17274
ar_502,502,79966
ar_503,503,258073
ar_504,504,15531
ar_505,505,37259
ar_506,506,22518
ar_507,507,83692878
ar_508,508,16232
ar_509,509,190211
ar_510,510,69766
ar_511,511,31038
ar_512,512,1374181
ar_513,513,11600654
ar_514,514,142980
ar_515,515,162072096
ar_516,516,53312
ar_517,517,90322
ar_518,518,123416613
ar_519,519,16300421
ar_520,520,24287257
ar_521,521,27931679
ar_522,522,24668291
ar_523,523,51465287
ar_524,524,26206
ar_525,525,66051171
ar_526,526,223801
ar_527,527,1611551
ar_528,528,6059419
ar_529,529,110504
ar_530,530,14975844
ar_531,531,199330
ar_532,532,11211311
ar_533,533,14976781
ar_534,534,10997355
ar_535,535,1186
ar_536,536,40790091
ar_537,537,1709759
ar_538,538,2673111
ar_539,539,1614742
ar_540,540,3585762
ar_541,541,52850612
ar_542,542,9894890
ar_543,543,37486980
ar_544,544,10053899
ar_545,545,32715083
ar_546,546,8423253
ar_547,547,12568163
ar_548,548,64894
ar_549,549,325053
ar_550,550,861423
ar_551,551,72867558
ar_552,552,29070186
ar_553,553,10996201
ar_554,554,22994219
ar_555,555,2257893
ar_556,556,202546691
ar_557,557,27462
ar_558,558,95470896
ar_559,559,56549
ar_560,560,908736
ar_561,561,72553215
ar_562,562,2202887
ar_563,563,17476630
ar_564,564,7723596
ar_565,565,1285898
ar_566,566,158128555
ar_567,567,4156075
ar_568,568,404481829
ar_569,569,25510392
ar_570,570,7793614
ar_571,571,36325236
ar_572,572,12363619
ar_573,573,580543
ar_574,574,23810647
ar_575,575,8191284
ar_576,576,264276
ar_577,577,5384035
ar_578,578,258073
ar_579,579,865071
ar_580,580,90394
ar_581,581,90917
ar_582,582,2336437
ar_583,583,22591113
ar_584,584,31465
ar_585,585,5244414
ar_586,586,19765
ar_587,587,2791098
ar_588,588,3015193
ar_589,589,9607438
ar_590,590,26349205
ar_591,591,2368559
ar_592,592,981414
ar_593,593,13040369
ar_594,594,3099880
ar_595,595,5722819
ar_596,596,61537310
ar_597,597,230989
ar_598,598,2935713
ar_599,599,1809756
ar_600,600,32312209
ar_601,601,4334907
ar_602,602,12579005
ar_603,603,38541562
ar_604,604,36399
ar_605,605,11129513
ar_606,606,3085362
ar_607,607,8600118
ar_608,608,52580848
ar_609,609,92166684
ar_610,610,2353311
ar_611,611,4083994
ar_612,612,210657036
ar_613,613,30986802
ar_614,614,3198523
ar_615,615,16658078
ar_616,616,12316
ar_617,617,2654214
ar_618,618,47549
ar_619,619,53016969
ar_620,620,258073
ar_621,621,16291717
ar_622,622,9397949
ar_623,623,18970051
ar_624,624,151628169
ar_625,625,42940891
ar_626,626,16996371
ar_627,627,3702649
ar_628,628,26891728
ar_629,629,1099469
ar_630,630,1460908
ar_631,631,34701918
ar_632,632,258073
ar_633,633,2401055
ar_634,634,8239752
ar_635,635,26389707
ar_636,636,633748
ar_637,637,441
ar_638,638,17818
ar_639,639,6110613
ar_640,640,1367409
ar_641,641,24496
ar_642,642,14711
ar_643,643,880993
ar_644,644,557413
ar_645,645,9076381
ar_646,646,11329
ar_647,647,15476
ar_648,648,23773720
ar_649,649,13211
ar_650,650,1962067
ar_651,651,233290
ar_652,652,9359580
ar_653,653,4114118
ar_654,654,140966
ar_655,655,704730
ar_656,656,270058962
ar_657,657,2962728
ar_658,658,12133482
ar_659,659,25997414
ar_660,660,142663737
ar_661,661,36691561
ar_662,662,23660053
ar_663,663,23203308
ar_664,664,2351345
ar_665,665,26957444
ar_666,666,23717593
ar_667,667,83526832
ar_668,668,9193267
ar_669,669,35083673
ar_670,670,7891009
ar_671,671,17518796
ar_672,672,258073
ar_673,673,4814726
ar_674,674,76643675
ar_675,675,863424
ar_676,676,21457639
ar_677,677,6441608
ar_678,678,974719
ar_679,679,1319738
ar_680,680,33908385
ar_681,681,56101659
ar_682,682,4260643
ar_683,683,3007754
ar_684,684,2574397
ar_685,685,15185159
ar_686,686,6120301
ar_687,687,2613925
ar_688,688,6691824
ar_689,689,41496591
ar_690,690,66345079
ar_691,691,20939391
ar_692,692,5505986
ar_693,693,4469777
ar_694,694,39783039
ar_695,695,22310179
ar_696,696,38712016
ar_697,697,1587814
ar_698,698,49772
ar_699,699,1283078
ar_700,700,6742258
ar_701,701,5138381
ar_702,702,38421756
ar_703,703,258073
ar_704,704,245904
ar_705,705,2071372
ar_706,706,222936
ar_707,707,459646
ar_708,708,23929
ar_709,709,64162
ar_710,710,15955766
ar_711,711,14459140
ar_712,712,6012576
ar_713,713,95001852
ar_714,714,9736603
ar_715,715,9292622
ar_716,716,8995010
ar_717,717,59564710
ar_718,718,32952570
ar_719,719,7179363
ar_720,720,125305482
ar_721,721,49532857
ar_722,722,29452739
ar_723,723,720288
ar_724,724,2229682
ar_725,725,20240
ar_726,726,82881784
ar_727,727,660259
ar_728,728,17829354
ar_729,729,233014
ar_730,730,332111
ar_731,731,258073
ar_732,732,225694
ar_733,733,1006169
ar_734,734,16917556
ar_735,735,1863547
ar_736,736,200084
ar_737,737,932488
ar_738,738,19812867
ar_739,739,556508
ar_740,740,1770932
ar_741,741,32387912
ar_742,742,7986199
ar_743,743,11663612
ar_744,744,2522544
ar_745,745,5236717
ar_746,746,10665248
ar_747,747,6260916
ar_748,748,1874782
ar_749,749,38672940
ar_750,750,3731884
ar_751,751,273219
ar_752,752,1121626
ar_753,753,1059730
ar_754,754,37678567
ar_755,755,258073
ar_756,756,19547262
ar_757,757,5585862
ar_758,758,113337
ar_759,759,1333525
ar_760,760,22333096
ar_761,761,17340137
ar_762,762,1555442
ar_763,763,25494549
ar_764,764,11532838
ar_765,765,25984053
ar_766,766,1419832
ar_767,767,7221898
ar_768,768,29527680
ar_769,769,1674026
ar_770,770,228855163
ar_771,771,26426473
ar_772,772,2084650
ar_773,773,47827375
ar_774,774,61038
ar_775,775,48527122
ar_776,776,2755609
ar_777,777,1786922
ar_778,778,25357884
ar_779,779,835515
ar_780,780,23843510
ar_781,781,393090
ar_782,782,2771770
ar_783,783,631249
ar_784,784,4681411
ar_785,785,10149426
ar_786,786,4287760
ar_787,787,1313609
ar_788,788,462921
ar_789,789,19618469
ar_790,790,3061794
ar_791,791,258073
ar_792,792,3317870
ar_793,793,258073
ar_794,794,8199
ar_795,795,1490299
ar_796,796,20212251
ar_797,797,3868249
ar_798,798,86543173
ar_799,799,856232
ar_800,800,386814
ar_801,801,3750062
ar_802,802,4666
ar_803,803,106458
ar_804,804,7019270
ar_805,805,3457288
ar_806,806,61498
ar_807,807,1597371
ar_808,808,4892680
ar_809,809,236887
ar_810,810,937276
ar_811,811,258073
ar_812,812,272257858
ar_813,813,8792926
ar_814,814,81336745
ar_815,815,1709373
ar_816,816,46620925
ar_817,817,258073
ar_818,818,2674583
ar_819,819,213430
ar_820,820,782098
ar_821,821,1041691
ar_822,822,258073
ar_823,823,8837886
ar_824,824,39232411
ar_825,825,1339916
ar_826,826,2852
ar_827,827,258073
ar_828,828,963998
ar_829,829,15265185
ar_830,830,43301
ar_831,831,2168291
ar_832,832,859621
ar_833,833,218807
ar_834,834,99252
ar_835,835,539401
ar_836,836,2141318
ar_837,837,235453
ar_838,838,4466334
ar_839,839,47457800
ar_840,840,6035230
ar_841,841,3739955
ar_842,842,28709
ar_843,843,1267520
ar_844,844,260978
ar_845,845,8353
ar_846,846,1265080
ar_847,847,910778
ar_848,848,2745127
ar_849,849,1745051
ar_850,850,3183860
ar_851,851,17881018
ar_852,852,14247606
ar_853,853,4262748
ar_854,854,2314295
ar_855,855,9492
ar_856,856,757
ar_857,857,258073
ar_858,858,1606688
ar_859,859,1846482
ar_860,860,331378
ar_861,861,223057
ar_862,862,172869
ar_863,863,51547827
ar_864,864,269246
ar_865,865,4417499
ar_866,866,234601
ar_867,867,54668
ar_868,868,3197015
ar_869,869,762279
ar_870,870,2348717
ar_871,871,6983759
ar_872,872,4061873
ar_873,873,258073
ar_874,874,310497
ar_875,875,288418
ar_876,876,369353
ar_877,877,9993868
ar_878,878,1783913
ar_879,879,1282908
ar_880,880,612434
ar_881,881,175608
ar_882,882,318461
ar_883,883,1255905
ar_884,884,19325
ar_885,885,2177240
ar_886,886,3394481
ar_887,887,147407
ar_888,888,49412
ar_889,889,62488
ar_890,890,792915
ar_891,891,259
ar_892,892,859393
ar_893,893,906238
ar_894,894,7710991
ar_895,895,4327537
ar_896,896,938516
ar_897,897,781539
ar_898,898,39606
ar_899,899,335823
ar_900,900,9011010
ar_901,901,1190514
ar_902,902,12197688
ar_903,903,1275034
ar_904,904,16171
ar_905,905,128583
ar_906,906,7888
ar_907,907,262233
ar_908,908,837878
ar_909,909,8802286
ar_910,910,88920262
ar_911,911,226944
ar_912,912,1388198
ar_913,913,51468
ar_914,914,2044271
ar_915,915,39677
ar_916,916,17616910
ar_917,917,313924
ar_918,918,551134
ar_919,919,21151856
ar_920,920,1345102
ar_921,921,181714
ar_922,922,20962658
ar_923,923,22806962
ar_924,924,90880334
ar_925,925,6195255
ar_926,926,6045772
ar_927,927,8153349
ar_928,928,1838976
ar_929,929,5731224
ar_930,930,258073
ar_931,931,1069729
ar_932,932,8189455
ar_933,933,12934358
ar_934,934,264086
ar_935,935,128291
ar_936,936,10131616
ar_937,937,82605542
ar_938,938,256572627
ar_939,939,7487897
ar_940,940,16932511
ar_941,941,2950793
ar_942,942,81553191
ar_943,943,147895321
ar_944,944,866300
ar_945,945,44564796
ar_946,946,2776835
ar_947,947,15359195
ar_948,948,1273824
ar_949,949,3174666
ar_950,950,1591530
ar_951,951,4888202
ar_952,952,1111265
ar_953,953,1624597
ar_954,954,639402
ar_955,955,1493871
ar_956,956,16379162
ar_957,957,811391
ar_958,958,258073
ar_959,959,274650
ar_960,960,2022188
ar_961,961,579600
ar_962,962,3731075
ar_963,963,10280813
ar_964,964,3148452
ar_965,965,2891049
ar_966,966,7429456
ar_967,967,8310700
ar_968,968,1716750
ar_969,969,8636
ar_970,970,21674000
ar_971,971,378700
ar_972,972,3283753
ar_973,973,4747829
ar_974,974,16777339
ar_975,975,156293
ar_976,976,87370351
ar_977,977,2774039
ar_978,978,121268
ar_979,979,259
ar_980,980,590383
ar_981,981,2078427
ar_982,982,11070
ar_983,983,14185849
ar_984,984,16199623
ar_985,985,16765621
ar_986,986,7234173
ar_987,987,948693
ar_988,988,8213503
ar_989,989,350609
ar_990,990,104597
ar_991,991,16073418
ar_992,992,867602
ar_993,993,2208474
ar_994,994,2239
ar_995,995,10518699
ar_996,996,150662
ar_997,997,1223702
ar_998,998,10126888
ar_999,999,8218008
ar_1000,1000,23090854
ar_1001,1001,59855665
ar_1002,1002,5696900
ar_1003,1003,1551439
ar_1004,1004,12003141
ar_1005,1005,313160
ar_1006,1006,3806510
ar_1007,1007,177577
ar_1008,1008,4344221
ar_1009,1009,10892017
ar_1010,1010,7360122
ar_1011,1011,224870
ar_1012,1012,2175285
ar_1013,1013,11986341
ar_1014,1014,3476001
ar_1015,1015,4115730
ar_1016,1016,71418646
ar_1017,1017,770806
ar_1018,1018,2700156
ar_1019,1019,142902
ar_1020,1020,7158234
ar_1021,1021,4032840
ar_1022,1022,788270
ar_1023,1023,2548441
ar_1024,1024,4836620
ar_1025,1025,727432
ar_1026,1026,310868
ar_1027,1027,1296556
ar_1028,1028,939841
ar_1029,1029,3831537
ar_1030,1030,9673527
ar_1031,1031,1381506
ar_1032,1032,10907917
ar_1033,1033,3844326
ar_1034,1034,92722
ar_1035,1035,841984
ar_1036,1036,5664731
ar_1037,1037,635596
ar_1038,1038,4060567
ar_1039,1039,21730978
ar_1040,1040,129326
ar_1041,1041,1818623
ar_1042,1042,2267484
ar_1043,1043,500808
ar_1044,1044,350311
ar_1045,1045,359413
ar_1046,1046,1521600
ar_1047,1047,2297820
ar_1048,1048,2084227
ar_1049,1049,128409
ar_1050,1050,5657034
ar_1051,1051,501148
ar_1052,1052,287082
ar_1053,1053,310705
ar_1054,1054,329493
ar_1055,1055,4600980
ar_1056,1056,84842
ar_1057,1057,2925677
ar_1058,1058,19225457
ar_1059,1059,12379997
ar_1060,1060,21756013
ar_1061,1061,11608278
ar_1062,1062,80687905
ar_1063,1063,5306780
ar_1064,1064,1413700
ar_1065,1065,358206
ar_1066,1066,1119478
ar_1067,1067,185234
ar_1068,1068,2851171
ar_1069,1069,14445363
ar_1070,1070,228397
ar_1071,1071,1328328
ar_1072,1072,431099
ar_1073,1073,21715957
ar_1074,1074,7289403
ar_1075,1075,43605028
ar_1076,1076,17911834
ar_1077,1077,103293123
ar_1078,1078,3605743
ar_1079,1079,132693022
ar_1080,1080,2681416
ar_1081,1081,21983244
ar_1082,1082,34354583
ar_1083,1083,8667518
ar_1084,1084,34229864
ar_1085,1085,261743
ar_1086,1086,3520585
ar_1087,1087,143700280
ar_1088,1088,78726
ar_1089,1089,108886032
ar_1090,1090,66102430
ar_1091,1091,19305455
ar_1092,1092,9099110
ar_1093,1093,1204325
ar_1094,1094,1774856
ar_1095,1095,44448509
ar_1096,1096,17556424
ar_1097,1097,62932931
ar_1098,1098,104766
ar_1099,1099,516796
ar_1100,1100,12758938
ar_1101,1101,4961387
ar_1102,1102,26713529
ar_1103,1103,11053694
ar_1104,1104,563212
ar_1105,1105,28557913
ar_1106,1106,824394
ar_1107,1107,8281057
ar_1108,1108,33995383
ar_1109,1109,47030268
ar_1110,1110,4616308
ar_1111,1111,163990
ar_1112,1112,8465317
ar_1113,1113,605611
ar_1114,1114,576817
ar_1115,1115,9638088
ar_1116,1116,6200964
ar_1117,1117,176038449
ar_1118,1118,8827030
ar_1119,1119,65406780
ar_1120,1120,1470917
ar_1121,1121,73628
ar_1122,1122,19406650
ar_1123,1123,258073
ar_1124,1124,6336629
ar_1125,1125,195613
ar_1126,1126,6458055
ar_1127,1127,3775537
ar_1128,1128,44195370
ar_1129,1129,2090644
ar_1130,1130,193051
ar_1131,1131,225357
ar_1132,1132,4529838
ar_1133,1133,4870586
ar_1134,1134,664920
ar_1135,1135,258073
ar_1136,1136,51792156
ar_1137,1137,3927504
ar_1138,1138,603500
ar_1139,1139,979481
ar_1140,1140,19239801
ar_1141,1141,946554
ar_1142,1142,11719283
ar_1143,1143,2398011
ar_1144,1144,8690813
ar_1145,1145,20796922
ar_1146,1146,1459493
ar_1147,1147,407607
ar_1148,1148,2349912
ar_1149,1149,1410217
ar_1150,1150,3302013
ar_1151,1151,1103889
ar_1152,1152,10337349
ar_1153,1153,588222
ar_1154,1154,5053545
ar_1155,1155,35053930
ar_1156,1156,906897
ar_1157,1157,1635670
ar_1158,1158,1793157
ar_1159,1159,4071031
ar_1160,1160,11455102
ar_1161,1161,444105
ar_1162,1162,9138591
ar_1163,1163,93511
ar_1164,1164,26758898
ar_1165,1165,6655490
ar_1166,1166,1522812
ar_1167,1167,6679348
ar_1168,1168,1461715
ar_1169,1169,470023
ar_1170,1170,17964657
ar_1171,1171,3032770
ar_1172,1172,1022048
ar_1173,1173,1230960
ar_1174,1174,444533
ar_1175,1175,21891186
ar_1176,1176,4682536
ar_1177,1177,5013
ar_1178,1178,3856548
ar_1179,1179,3059841
ar_1180,1180,1099929
ar_1181,1181,146067
ar_1182,1182,123227
ar_1183,1183,159602486
ar_1184,1184,5183541
ar_1185,1185,115405
ar_1186,1186,1924557
ar_1187,1187,153325765
ar_1188,1188,35765257
ar_1189,1189,199642
ar_1190,1190,1352485
ar_1191,1191,8437326
ar_1192,1192,452981
ar_1193,1193,476572
ar_1194,1194,3000536
ar_1195,1195,2299873
ar_1196,1196,435685
ar_1197,1197,2279321
ar_1198,1198,486926510
ar_1199,1199,246075199
ar_1200,1200,2637077
ar_1201,1201,11253036
ar_1202,1202,2530424
ar_1203,1203,932882
ar_1204,1204,32287173
ar_1205,1205,2406321
ar_1206,1206,723606
ar_1207,1207,25045056
ar_1208,1208,6499522
ar_1209,1209,41191160
ar_1210,1210,26215901
ar_1211,1211,13005908
ar_1212,1212,50196766
ar_1213,1213,19478941
ar_1214,1214,23055
ar_1215,1215,942897
ar_1216,1216,587566
ar_1217,1217,700901
ar_1218,1218,258073
ar_1219,1219,4362589
ar_1220,1220,4745045
ar_1221,1221,4955583
ar_1222,1222,14381307
ar_1223,1223,472457
ar_1224,1224,1122499
ar_1225,1225,258073
ar_1226,1226,1652211
ar_1227,1227,6680394
ar_1228,1228,13312203
ar_1229,1229,347846
ar_1230,1230,5520549
ar_1231,1231,273788
ar_1232,1232,136875
ar_1233,1233,258073
ar_1234,1234,377198
ar_1235,1235,1950568
ar_1236,1236,1300248
ar_1237,1237,179134003
ar_1238,1238,517066
ar_1239,1239,4385923
ar_1240,1240,335269
ar_1241,1241,5938803
ar_1242,1242,416825
ar_1243,1243,260519265
ar_1244,1244,3064411
ar_1245,1245,608224
ar_1246,1246,4058188
ar_1247,1247,19877919
ar_1248,1248,120339
ar_1249,1249,1326540
ar_1250,1250,11050010
ar_1251,1251,2225670
ar_1252,1252,5500753
ar_1253,1253,5524492
