artist_id,artist_id_matrix,play_count
ar_1252,1252,5524492
ar_1253,1253,14372693
ar_1254,1254,14782413
ar_1255,1255,80897894
ar_1256,1256,5414132
ar_1257,1257,220457
ar_1258,1258,231077
ar_1259,1259,5378106
ar_1260,1260,720859
ar_1261,1261,131490
ar_1262,1262,1208774
ar_1263,1263,3176509
ar_1264,1264,13281805
ar_1265,1265,1522293
ar_1266,1266,808836
ar_1267,1267,38182992
ar_1268,1268,869556
ar_1269,1269,34202961
ar_1270,1270,5128044
ar_1271,1271,1675363
ar_1272,1272,2431564
ar_1273,1273,87829293
ar_1274,1274,1805701
ar_1275,1275,375079
ar_1276,1276,7658911
ar_1277,1277,99705573
ar_1278,1278,6950534
ar_1279,1279,17745537
ar_1280,1280,9633737
ar_1281,1281,3621791
ar_1282,1282,3791137
ar_1283,1283,2742513
ar_1284,1284,6018868
ar_1285,1285,88940
ar_1286,1286,192161811
ar_1287,1287,5127014
ar_1288,1288,8983580
ar_1289,1289,5908397
ar_1290,1290,28219103
ar_1291,1291,92745
ar_1292,1292,5166072
ar_1293,1293,8373718
ar_1294,1294,1722397
ar_1295,1295,44436
ar_1296,1296,1675260
ar_1297,1297,51288
ar_1298,1298,297242
ar_1299,1299,8443228
ar_1300,1300,18478280
ar_1301,1301,297242
ar_1302,1302,10005265
ar_1303,1303,117629
ar_1304,1304,373999
ar_1305,1305,41040
ar_1306,1306,8401794
ar_1307,1307,425904
ar_1308,1308,297242
ar_1309,1309,30409
ar_1310,1310,4456664
ar_1311,1311,163906
ar_1312,1312,5130501
ar_1313,1313,172839
ar_1314,1314,4625280
ar_1315,1315,1852155
ar_1316,1316,239655
ar_1317,1317,1157144
ar_1318,1318,1118624
ar_1319,1319,29004170
ar_1320,1320,526593
ar_1321,1321,19200110
ar_1322,1322,3422438
ar_1323,1323,27233666
ar_1324,1324,4243226
ar_1325,1325,73430803
ar_1326,1326,297242
ar_1327,1327,3301495
ar_1328,1328,12778129
ar_1329,1329,16749188
ar_1330,1330,6659167
ar_1331,1331,259013
ar_1332,1332,36381202
ar_1333,1333,297242
ar_1334,1334,297242
ar_1335,1335,837251
ar_1336,1336,8064924
ar_1337,1337,119716890
ar_1338,1338,64310425
ar_1339,1339,4424204
ar_1340,1340,9123205
ar_1341,1341,39976211
ar_1342,1342,7092404
ar_1343,1343,1153934
ar_1344,1344,28786973
ar_1345,1345,10274837
ar_1346,1346,68200597
ar_1347,1347,4105928
ar_1348,1348,1282176
ar_1349,1349,17269277
ar_1350,1350,102769948
ar_1351,1351,7341485
ar_1352,1352,5204763
ar_1353,1353,40904515
ar_1354,1354,118386
ar_1355,1355,2440508
ar_1356,1356,793810
ar_1357,1357,11523884
ar_1358,1358,1425350
ar_1359,1359,16084038
ar_1360,1360,10595995
ar_1361,1361,17216972
ar_1362,1362,27149375
ar_1363,1363,1084655
ar_1364,1364,32546795
ar_1365,1365,2116927
ar_1366,1366,2288376
ar_1367,1367,23393019
ar_1368,1368,586659
ar_1369,1369,40671997
ar_1370,1370,12673884
ar_1371,1371,30974714
ar_1372,1372,1631731
ar_1373,1373,163574
ar_1374,1374,13506558
ar_1375,1375,10030
ar_1376,1376,80954090
ar_1377,1377,13155076
ar_1378,1378,15020859
ar_1379,1379,17141798
ar_1380,1380,85323139
ar_1381,1381,21213001
ar_1382,1382,3272304
ar_1383,1383,3635321
ar_1384,1384,40981
ar_1385,1385,12297595
ar_1386,1386,12488549
ar_1387,1387,3307517
ar_1388,1388,120771
ar_1389,1389,240623
ar_1390,1390,1012874
ar_1391,1391,16698716
ar_1392,1392,782946
ar_1393,1393,7914843
ar_1394,1394,252726
ar_1395,1395,723266
ar_1396,1396,13010629
ar_1397,1397,1725120
ar_1398,1398,8767104
ar_1399,1399,27470
ar_1400,1400,2692132
ar_1401,1401,1721
ar_1402,1402,20535826
ar_1403,1403,2191661
ar_1404,1404,6930686
ar_1405,1405,504503
ar_1406,1406,22376
ar_1407,1407,5785661
ar_1408,1408,678662
ar_1409,1409,276259
ar_1410,1410,25030
ar_1411,1411,1818839
ar_1412,1412,3279059
ar_1413,1413,18035
ar_1414,1414,2545618
ar_1415,1415,155821
ar_1416,1416,842982
ar_1417,1417,521382
ar_1418,1418,4981753
ar_1419,1419,383267
ar_1420,1420,230237
ar_1421,1421,14253
ar_1422,1422,56852240
ar_1423,1423,141303
ar_1424,1424,14096161
ar_1425,1425,7887956
ar_1426,1426,3756663
ar_1427,1427,5519
ar_1428,1428,4219472
ar_1429,1429,43091549
ar_1430,1430,85953
ar_1431,1431,62291749
ar_1432,1432,36904423
ar_1433,1433,11707584
ar_1434,1434,1334051
ar_1435,1435,170294460
ar_1436,1436,263359
ar_1437,1437,2527515
ar_1438,1438,17459703
ar_1439,1439,297242
ar_1440,1440,9565898
ar_1441,1441,16574527
ar_1442,1442,14514811
ar_1443,1443,263
ar_1444,1444,12366397
ar_1445,1445,26127893
ar_1446,1446,5590
ar_1447,1447,105104
ar_1448,1448,79164176
ar_1449,1449,929234
ar_1450,1450,3105752
ar_1451,1451,527592
ar_1452,1452,437773
ar_1453,1453,671180
ar_1454,1454,5591229
ar_1455,1455,3371
ar_1456,1456,4583043
ar_1457,1457,1461622
ar_1458,1458,6683997
ar_1459,1459,8692261
ar_1460,1460,1560798
ar_1461,1461,1601554
ar_1462,1462,5422714
ar_1463,1463,3690003
ar_1464,1464,48609
ar_1465,1465,60398156
ar_1466,1466,64316495
ar_1467,1467,451636
ar_1468,1468,527750
ar_1469,1469,56544
ar_1470,1470,1715067
ar_1471,1471,17113316
ar_1472,1472,122554
ar_1473,1473,7533510
ar_1474,1474,500712
ar_1475,1475,4088557
ar_1476,1476,28498395
ar_1477,1477,392427
ar_1478,1478,36429643
ar_1479,1479,507396
ar_1480,1480,15854181
ar_1481,1481,8187804
ar_1482,1482,8831675
ar_1483,1483,2621017
ar_1484,1484,6365337
ar_1485,1485,2539725
ar_1486,1486,16459932
ar_1487,1487,11157247
ar_1488,1488,7528320
ar_1489,1489,1934504
ar_1490,1490,772168
ar_1491,1491,798530
ar_1492,1492,526306
ar_1493,1493,1745187
ar_1494,1494,58546
ar_1495,1495,773427
ar_1496,1496,4537658
ar_1497,1497,15024215
ar_1498,1498,973062
ar_1499,1499,3876552
ar_1500,1500,9041596
ar_1501,1501,2502774
ar_1502,1502,9113911
ar_1503,1503,58193042
ar_1504,1504,3934216
ar_1505,1505,3772960
ar_1506,1506,6323185
ar_1507,1507,6953317
ar_1508,1508,59863049
ar_1509,1509,9208003
ar_1510,1510,570050
ar_1511,1511,1795250
ar_1512,1512,4856250
ar_1513,1513,546543
ar_1514,1514,259013
ar_1515,1515,94214
ar_1516,1516,108241
ar_1517,1517,1040165
ar_1518,1518,81405
ar_1519,1519,573786
ar_1520,1520,259013
ar_1521,1521,461977
ar_1522,1522,4039683
ar_1523,1523,677985
ar_1524,1524,411981
ar_1525,1525,201782
ar_1526,1526,100632
ar_1527,1527,23150
ar_1528,1528,656579
ar_1529,1529,804195
ar_1530,1530,40653050
ar_1531,1531,691498
ar_1532,1532,2734411
ar_1533,1533,119959
ar_1534,1534,1882455
ar_1535,1535,130588
ar_1536,1536,754477
ar_1537,1537,948907
ar_1538,1538,1041930
ar_1539,1539,126214
ar_1540,1540,4375265
ar_1541,1541,1201222
ar_1542,1542,1102143
ar_1543,1543,463621
ar_1544,1544,664328
ar_1545,1545,1136491
ar_1546,1546,7734454
ar_1547,1547,674658
ar_1548,1548,276291
ar_1549,1549,117516
ar_1550,1550,109473
ar_1551,1551,23565895
ar_1552,1552,1801222
ar_1553,1553,20878213
ar_1554,1554,1546290
ar_1555,1555,606184
ar_1556,1556,1231459
ar_1557,1557,6138622
ar_1558,1558,8942703
ar_1559,1559,732198
ar_1560,1560,3702
ar_1561,1561,319238
ar_1562,1562,11337234
ar_1563,1563,13787788
ar_1564,1564,12883984
ar_1565,1565,5487221
ar_1566,1566,5182508
ar_1567,1567,17308589
ar_1568,1568,2506419
ar_1569,1569,6649627
ar_1570,1570,7885284
ar_1571,1571,31805503
ar_1572,1572,4560734
ar_1573,1573,11340100
ar_1574,1574,6715051
ar_1575,1575,165
ar_1576,1576,5383675
ar_1577,1577,166
ar_1578,1578,5114994
ar_1579,1579,206896171
ar_1580,1580,85
ar_1581,1581,407362
ar_1582,1582,104735489
ar_1583,1583,1040499
ar_1584,1584,599178
ar_1585,1585,5425882
ar_1586,1586,135
ar_1587,1587,19371861
ar_1588,1588,2255887
ar_1589,1589,32553
ar_1590,1590,100697
ar_1591,1591,332
ar_1592,1592,97249456
ar_1593,1593,788305
ar_1594,1594,1305028
ar_1595,1595,6452071
ar_1596,1596,507274
ar_1597,1597,802537
ar_1598,1598,944881
ar_1599,1599,53496394
ar_1600,1600,2048349
ar_1601,1601,390060
ar_1602,1602,3389881
ar_1603,1603,1471903
ar_1604,1604,28024010
ar_1605,1605,8206105
ar_1606,1606,9789293
ar_1607,1607,60387835
ar_1608,1608,618916
ar_1609,1609,19729103
ar_1610,1610,10976
ar_1611,1611,57401391
ar_1612,1612,47280264
ar_1613,1613,12891
ar_1614,1614,242831
ar_1615,1615,185562
ar_1616,1616,663400
ar_1617,1617,19729
ar_1618,1618,319
ar_1619,1619,895
ar_1620,1620,19288
ar_1621,1621,82112
ar_1622,1622,504801
ar_1623,1623,16896
ar_1624,1624,6494829
ar_1625,1625,69795
ar_1626,1626,7959234
ar_1627,1627,1066224
ar_1628,1628,239211
ar_1629,1629,9401462
ar_1630,1630,766464
ar_1631,1631,25170427
ar_1632,1632,6391702
ar_1633,1633,9200531
ar_1634,1634,3163
ar_1635,1635,7249446
ar_1636,1636,544301
ar_1637,1637,3773194
ar_1638,1638,48387
ar_1639,1639,2754101
ar_1640,1640,633352
ar_1641,1641,349598
ar_1642,1642,21789
ar_1643,1643,977639
ar_1644,1644,259013
ar_1645,1645,577680
ar_1646,1646,720517
ar_1647,1647,15258139
ar_1648,1648,2800518
ar_1649,1649,85254
ar_1650,1650,34802603
ar_1651,1651,38911
ar_1652,1652,1769
ar_1653,1653,189190
ar_1654,1654,778895
ar_1655,1655,259013
ar_1656,1656,6246921
ar_1657,1657,40200262
ar_1658,1658,1529900
ar_1659,1659,3446343
ar_1660,1660,24558669
ar_1661,1661,29665238
ar_1662,1662,7485845
ar_1663,1663,1993357
ar_1664,1664,14270131
ar_1665,1665,8463598
ar_1666,1666,1132539
ar_1667,1667,175709
ar_1668,1668,868088
ar_1669,1669,14282646
ar_1670,1670,9389832
ar_1671,1671,964211
ar_1672,1672,5347346
ar_1673,1673,18573412
ar_1674,1674,6212032
ar_1675,1675,904036
ar_1676,1676,39941443
ar_1677,1677,193112
ar_1678,1678,81853
ar_1679,1679,259013
ar_1680,1680,104555
ar_1681,1681,628942
ar_1682,1682,1932215
ar_1683,1683,1910066
ar_1684,1684,7230613
ar_1685,1685,9150416
ar_1686,1686,12127560
ar_1687,1687,1239316
ar_1688,1688,13708376
ar_1689,1689,1828695
ar_1690,1690,689969
ar_1691,1691,1803186
ar_1692,1692,1770089
ar_1693,1693,4496359
ar_1694,1694,10667
ar_1695,1695,2866238
ar_1696,1696,16625164
ar_1697,1697,14244111
ar_1698,1698,4349094
ar_1699,1699,24098
ar_1700,1700,2422484
ar_1701,1701,22893
ar_1702,1702,7412924
ar_1703,1703,730151
ar_1704,1704,21443422
ar_1705,1705,17025571
ar_1706,1706,1303822
ar_1707,1707,9021847
ar_1708,1708,60645
ar_1709,1709,8386321
ar_1710,1710,6697471
ar_1711,1711,3312738
ar_1712,1712,1529187
ar_1713,1713,200778
ar_1714,1714,1010941
ar_1715,1715,113966
ar_1716,1716,9030
ar_1717,1717,556786
ar_1718,1718,259013
ar_1719,1719,322570
ar_1720,1720,32242
ar_1721,1721,2994413
ar_1722,1722,3373
ar_1723,1723,169145
ar_1724,1724,1795094
ar_1725,1725,134690
ar_1726,1726,36575
ar_1727,1727,10504124
ar_1728,1728,67783865
ar_1729,1729,7825375
ar_1730,1730,215148859
ar_1731,1731,2862
ar_1732,1732,259013
ar_1733,1733,1297712
ar_1734,1734,23898247
ar_1735,1735,23086735
ar_1736,1736,34236
ar_1737,1737,287951
ar_1738,1738,78485
ar_1739,1739,38422399
ar_1740,1740,7040653
ar_1741,1741,57453
ar_1742,1742,513375
ar_1743,1743,10684708
ar_1744,1744,1102546
ar_1745,1745,583078
ar_1746,1746,292
ar_1747,1747,5204
ar_1748,1748,405958
ar_1749,1749,4637142
ar_1750,1750,74589
ar_1751,1751,4217
ar_1752,1752,98198
ar_1753,1753,37924469
ar_1754,1754,55501
ar_1755,1755,110547
ar_1756,1756,29778
ar_1757,1757,4564201
ar_1758,1758,418340
ar_1759,1759,19484154
ar_1760,1760,23923812
ar_1761,1761,28161
ar_1762,1762,8445248
ar_1763,1763,5849874
ar_1764,1764,1721059
ar_1765,1765,1330268
ar_1766,1766,7434
ar_1767,1767,4606423
ar_1768,1768,197703
ar_1769,1769,811758
ar_1770,1770,47100
ar_1771,1771,2530508
ar_1772,1772,687320451
ar_1773,1773,1145823
ar_1774,1774,1559703
ar_1775,1775,823426
ar_1776,1776,2286373
ar_1777,1777,3109413
ar_1778,1778,3076827
ar_1779,1779,1277628
ar_1780,1780,905538
ar_1781,1781,1789242
ar_1782,1782,8954384
ar_1783,1783,2012107
ar_1784,1784,4746032
ar_1785,1785,2637578
ar_1786,1786,1217242
ar_1787,1787,2381586
ar_1788,1788,2115440
ar_1789,1789,1088952
ar_1790,1790,3324254
ar_1791,1791,1595738
ar_1792,1792,172626
ar_1793,1793,5134
ar_1794,1794,563048
ar_1795,1795,259013
ar_1796,1796,506988
ar_1797,1797,33569
ar_1798,1798,2215740
ar_1799,1799,3223244
ar_1800,1800,154432
ar_1801,1801,111123
ar_1802,1802,868664
ar_1803,1803,514
ar_1804,1804,25595
ar_1805,1805,57133818
ar_1806,1806,178857
ar_1807,1807,134786
ar_1808,1808,106934
ar_1809,1809,9157736
ar_1810,1810,20694043
ar_1811,1811,80835
ar_1812,1812,290
ar_1813,1813,349678
ar_1814,1814,120612
ar_1815,1815,579844
ar_1816,1816,25477
ar_1817,1817,4340258
ar_1818,1818,10594954
ar_1819,1819,78567
ar_1820,1820,4206959
ar_1821,1821,21703537
ar_1822,1822,16626075
ar_1823,1823,1697102
ar_1824,1824,711216
ar_1825,1825,7518455
ar_1826,1826,263488
ar_1827,1827,396319
ar_1828,1828,201982
ar_1829,1829,114285
ar_1830,1830,485596
ar_1831,1831,1701317
ar_1832,1832,82548441
ar_1833,1833,40168909
ar_1834,1834,2016866
ar_1835,1835,75249958
ar_1836,1836,42522547
ar_1837,1837,538174
ar_1838,1838,151755888
ar_1839,1839,485640
ar_1840,1840,436255
ar_1841,1841,1396283
ar_1842,1842,12597723
ar_1843,1843,598636
ar_1844,1844,2268057
ar_1845,1845,211326
ar_1846,1846,3148371
ar_1847,1847,4955446
ar_1848,1848,173867668
ar_1849,1849,38011
ar_1850,1850,13688550
ar_1851,1851,19877254
ar_1852,1852,8199603
ar_1853,1853,24526554
ar_1854,1854,129358544
ar_1855,1855,8952815
ar_1856,1856,197651037
ar_1857,1857,1500540
ar_1858,1858,16792161
ar_1859,1859,316977
ar_1860,1860,1672635
ar_1861,1861,650533
ar_1862,1862,7321793
ar_1863,1863,1222675
ar_1864,1864,12175254
ar_1865,1865,1855736
ar_1866,1866,1135950
ar_1867,1867,14870847
ar_1868,1868,328261
ar_1869,1869,68437869
ar_1870,1870,235308839
ar_1871,1871,10156385
ar_1872,1872,32117319
ar_1873,1873,7014182
ar_1874,1874,24728
ar_1875,1875,11479060
ar_1876,1876,7108362
ar_1877,1877,2095322
ar_1878,1878,37272024
ar_1879,1879,1170161
ar_1880,1880,16022496
ar_1881,1881,7820948
ar_1882,1882,46504
ar_1883,1883,1372764
ar_1884,1884,3891
ar_1885,1885,49283412
ar_1886,1886,6729670
ar_1887,1887,18407758
ar_1888,1888,673604
ar_1889,1889,236300
ar_1890,1890,115842
ar_1891,1891,58632
ar_1892,1892,120410
ar_1893,1893,187952
ar_1894,1894,18791898
ar_1895,1895,93423
ar_1896,1896,47734
ar_1897,1897,91009
ar_1898,1898,52946
ar_1899,1899,32497
ar_1900,1900,167156
ar_1901,1901,26486366
ar_1902,1902,58704
ar_1903,1903,10959
ar_1904,1904,68295
ar_1905,1905,460740
ar_1906,1906,67882
ar_1907,1907,36727
ar_1908,1908,144053722
ar_1909,1909,16633834
ar_1910,1910,225599
ar_1911,1911,211563
ar_1912,1912,35905
ar_1913,1913,1223398
ar_1914,1914,20409
ar_1915,1915,12695737
ar_1916,1916,72625
ar_1917,1917,113418
ar_1918,1918,62566
ar_1919,1919,695223
ar_1920,1920,61395359
ar_1921,1921,2394
ar_1922,1922,45468003
ar_1923,1923,67527
ar_1924,1924,23528
ar_1925,1925,2648
ar_1926,1926,10146589
ar_1927,1927,15925011
ar_1928,1928,21860650
ar_1929,1929,5027196
ar_1930,1930,7573788
ar_1931,1931,7305723
ar_1932,1932,4493840
ar_1933,1933,598099
ar_1934,1934,121312
ar_1935,1935,355059
ar_1936,1936,3237692
ar_1937,1937,1566872
ar_1938,1938,6459922
ar_1939,1939,47751
ar_1940,1940,2470525
ar_1941,1941,744944
ar_1942,1942,4234488
ar_1943,1943,3729830
ar_1944,1944,24770271
ar_1945,1945,7677959
ar_1946,1946,5100732
ar_1947,1947,13092541
ar_1948,1948,7398783
ar_1949,1949,45675647
ar_1950,1950,3463333
ar_1951,1951,1886699
ar_1952,1952,2314283
ar_1953,1953,3823905
ar_1954,1954,1888373
ar_1955,1955,530708
ar_1956,1956,7395821
ar_1957,1957,263737
ar_1958,1958,7622939
ar_1959,1959,28368153
ar_1960,1960,3193354
ar_1961,1961,6894283
ar_1962,1962,210021
ar_1963,1963,24654047
ar_1964,1964,62304790
ar_1965,1965,66993565
ar_1966,1966,139623
ar_1967,1967,3674568
ar_1968,1968,3786521
ar_1969,1969,346546
ar_1970,1970,26497429
ar_1971,1971,45249
ar_1972,1972,558514
ar_1973,1973,91650
ar_1974,1974,29424
ar_1975,1975,239206
ar_1976,1976,35143414
ar_1977,1977,775167
ar_1978,1978,181803
ar_1979,1979,19588577
ar_1980,1980,27961
ar_1981,1981,37390
ar_1982,1982,6088417
ar_1983,1983,1035995
ar_1984,1984,102615
ar_1985,1985,1275
ar_1986,1986,259013
ar_1987,1987,3910298
ar_1988,1988,1807628
ar_1989,1989,208215
ar_1990,1990,631377
ar_1991,1991,3486607
ar_1992,1992,7656
ar_1993,1993,3284985
ar_1994,1994,186579
ar_1995,1995,46298
ar_1996,1996,432624
ar_1997,1997,4848836
ar_1998,1998,1875877
ar_1999,1999,5851967
ar_2000,2000,11725674
ar_2001,2001,21169
ar_2002,2002,3137890
ar_2003,2003,7027527
ar_2004,2004,70347134
ar_2005,2005,4170276
ar_2006,2006,37302173
ar_2007,2007,21626112
ar_2008,2008,225667382
ar_2009,2009,11369
ar_2010,2010,7693
ar_2011,2011,1877603
ar_2012,2012,391670
ar_2013,2013,1763968
ar_2014,2014,9654982
ar_2015,2015,487937
ar_2016,2016,78
ar_2017,2017,446500
ar_2018,2018,3630845
ar_2019,2019,1610412
ar_2020,2020,2998660
ar_2021,2021,89315
ar_2022,2022,84173
ar_2023,2023,19438
ar_2024,2024,526946
ar_2025,2025,2405701
ar_2026,2026,139004
ar_2027,2027,112485
ar_2028,2028,1297614
ar_2029,2029,306820
ar_2030,2030,133878995
ar_2031,2031,4243216
ar_2032,2032,21314508
ar_2033,2033,34684630
ar_2034,2034,38829079
ar_2035,2035,12176984
ar_2036,2036,331624
ar_2037,2037,26251757
ar_2038,2038,3371000
ar_2039,2039,95314
ar_2040,2040,27063451
ar_2041,2041,698297
ar_2042,2042,5387823
ar_2043,2043,259013
ar_2044,2044,3235023
ar_2045,2045,63572258
ar_2046,2046,6538104
ar_2047,2047,1751932
ar_2048,2048,4809108
ar_2049,2049,211749
ar_2050,2050,2097432
ar_2051,2051,1794644
ar_2052,2052,252281
ar_2053,2053,163195068
ar_2054,2054,6017129
ar_2055,2055,615351
ar_2056,2056,1364383
ar_2057,2057,10773869
ar_2058,2058,836881
ar_2059,2059,87375058
ar_2060,2060,3774275
ar_2061,2061,100024359
ar_2062,2062,2368648
ar_2063,2063,6429543
ar_2064,2064,473737
ar_2065,2065,6356223
ar_2066,2066,5662893
ar_2067,2067,2454370
ar_2068,2068,216644189
ar_2069,2069,5964895
ar_2070,2070,194812
ar_2071,2071,1936484
ar_2072,2072,581298
ar_2073,2073,16590227
ar_2074,2074,6368873
ar_2075,2075,338594
ar_2076,2076,1277253
ar_2077,2077,3508509
ar_2078,2078,259013
ar_2079,2079,88245
ar_2080,2080,123620
ar_2081,2081,8510785
ar_2082,2082,1288663
ar_2083,2083,227988
ar_2084,2084,1658034
ar_2085,2085,375160
ar_2086,2086,3830560
ar_2087,2087,82368
ar_2088,2088,6953380
ar_2089,2089,1500208
ar_2090,2090,522638
ar_2091,2091,40379
ar_2092,2092,15343544
ar_2093,2093,4463310
ar_2094,2094,3515535
ar_2095,2095,569066
ar_2096,2096,154696
ar_2097,2097,303305
ar_2098,2098,1056
ar_2099,2099,6327321
ar_2100,2100,3010397
ar_2101,2101,756418
ar_2102,2102,757480
ar_2103,2103,130787
ar_2104,2104,93760
ar_2105,2105,7270863
ar_2106,2106,9958137
ar_2107,2107,10298519
ar_2108,2108,134542
ar_2109,2109,5596310
ar_2110,2110,78208
ar_2111,2111,10949659
ar_2112,2112,3224922
ar_2113,2113,2969247
ar_2114,2114,32746
ar_2115,2115,1882423
ar_2116,2116,4049657
ar_2117,2117,104514
ar_2118,2118,12475370
ar_2119,2119,35747
ar_2120,2120,6899512
ar_2121,2121,4026510
ar_2122,2122,1778825
ar_2123,2123,25213399
ar_2124,2124,629176
ar_2125,2125,173089
ar_2126,2126,453178
ar_2127,2127,210281
ar_2128,2128,1424944
ar_2129,2129,254927
ar_2130,2130,11138769
ar_2131,2131,13237353
ar_2132,2132,130889
ar_2133,2133,234133
ar_2134,2134,1169456
ar_2135,2135,1510403
ar_2136,2136,1143327
ar_2137,2137,266810
ar_2138,2138,190415
ar_2139,2139,3240188
ar_2140,2140,11927122
ar_2141,2141,2957685
ar_2142,2142,28084441
ar_2143,2143,5923607
ar_2144,2144,353071
ar_2145,2145,24716449
ar_2146,2146,29671
ar_2147,2147,283707
ar_2148,2148,430910
ar_2149,2149,7887030
ar_2150,2150,164538
ar_2151,2151,3836350
ar_2152,2152,195080
ar_2153,2153,6443252
ar_2154,2154,115788
ar_2155,2155,40694
ar_2156,2156,2158919
ar_2157,2157,120054
ar_2158,2158,939711
ar_2159,2159,3989217
ar_2160,2160,793773
ar_2161,2161,326920
ar_2162,2162,759416
ar_2163,2163,47637
ar_2164,2164,2643925
ar_2165,2165,1621408
ar_2166,2166,1422400
ar_2167,2167,448947
ar_2168,2168,4163868
ar_2169,2169,18311105
ar_2170,2170,2611249
ar_2171,2171,3318084
ar_2172,2172,36090936
ar_2173,2173,685458
ar_2174,2174,19224558
ar_2175,2175,3854896
ar_2176,2176,19690729
ar_2177,2177,6841230
ar_2178,2178,84498
ar_2179,2179,38613043
ar_2180,2180,49395
ar_2181,2181,40133095
ar_2182,2182,915653
ar_2183,2183,2753373
ar_2184,2184,1244913
ar_2185,2185,47539527
ar_2186,2186,2070451
ar_2187,2187,28121738
ar_2188,2188,11035
ar_2189,2189,83565
ar_2190,2190,3093042
ar_2191,2191,3379299
ar_2192,2192,902654
ar_2193,2193,37077
ar_2194,2194,773535
ar_2195,2195,1453114
ar_2196,2196,62819572
ar_2197,2197,20433121
ar_2198,2198,35810244
ar_2199,2199,8381621
ar_2200,2200,37400
ar_2201,2201,3405250
ar_2202,2202,1386461
ar_2203,2203,13705
ar_2204,2204,193889
ar_2205,2205,116478
ar_2206,2206,42000
ar_2207,2207,956
ar_2208,2208,18791
ar_2209,2209,129820
ar_2210,2210,168434
ar_2211,2211,469261
ar_2212,2212,13157
ar_2213,2213,396007
ar_2214,2214,5320203
ar_2215,2215,15037331
ar_2216,2216,259013
ar_2217,2217,49316021
ar_2218,2218,1239993
ar_2219,2219,4587291
ar_2220,2220,15152176
ar_2221,2221,76431
ar_2222,2222,411170
ar_2223,2223,11751
ar_2224,2224,783776
ar_2225,2225,436841
ar_2226,2226,1481078
ar_2227,2227,649160
ar_2228,2228,1097552
ar_2229,2229,152299
ar_2230,2230,22389648
ar_2231,2231,37938602
ar_2232,2232,8682053
ar_2233,2233,7470826
ar_2234,2234,300822
ar_2235,2235,3739886
ar_2236,2236,811922
ar_2237,2237,4644849
ar_2238,2238,3729629
ar_2239,2239,18353512
ar_2240,2240,4648316
ar_2241,2241,9596961
ar_2242,2242,8424096
ar_2243,2243,1210296
ar_2244,2244,3008253
ar_2245,2245,2732724
ar_2246,2246,315992
ar_2247,2247,20927331
ar_2248,2248,919699
ar_2249,2249,7362256
ar_2250,2250,4445230
ar_2251,2251,1183685
ar_2252,2252,489406
ar_2253,2253,1855420
ar_2254,2254,23612423
ar_2255,2255,386674
ar_2256,2256,25166386
ar_2257,2257,610568
ar_2258,2258,235003
ar_2259,2259,3196672
ar_2260,2260,5236906
ar_2261,2261,2651683
ar_2262,2262,4849859
ar_2263,2263,5931352
ar_2264,2264,1366820
ar_2265,2265,495391
ar_2266,2266,2256530
ar_2267,2267,984630
ar_2268,2268,8327719
ar_2269,2269,164240930
ar_2270,2270,3179912
ar_2271,2271,1146
ar_2272,2272,890931
ar_2273,2273,142318
ar_2274,2274,149115
ar_2275,2275,1826687
ar_2276,2276,3763
ar_2277,2277,22536
ar_2278,2278,727338
ar_2279,2279,859310
ar_2280,2280,9900
ar_2281,2281,608986
ar_2282,2282,1533962
ar_2283,2283,75573
ar_2284,2284,2291063
ar_2285,2285,247540
ar_2286,2286,331071
ar_2287,2287,1206671
ar_2288,2288,3558103
ar_2289,2289,32121
ar_2290,2290,182896
ar_2291,2291,318505
ar_2292,2292,63298
ar_2293,2293,59864
ar_2294,2294,318964
ar_2295,2295,335077
ar_2296,2296,95827
ar_2297,2297,468437
ar_2298,2298,4562086
ar_2299,2299,259013
ar_2300,2300,1120452
ar_2301,2301,7981537
ar_2302,2302,1319913
ar_2303,2303,2621
ar_2304,2304,259043
ar_2305,2305,1687201
ar_2306,2306,322035
ar_2307,2307,249558
ar_2308,2308,747499
ar_2309,2309,271129
ar_2310,2310,347449
ar_2311,2311,2518540
ar_2312,2312,4133
ar_2313,2313,156076
ar_2314,2314,344094
ar_2315,2315,171903
ar_2316,2316,277807
ar_2317,2317,228519
ar_2318,2318,115857
ar_2319,2319,1433166
ar_2320,2320,109299
ar_2321,2321,311
ar_2322,2322,57999
ar_2323,2323,498153
ar_2324,2324,87
ar_2325,2325,68564
ar_2326,2326,162241
ar_2327,2327,568393
ar_2328,2328,578254
ar_2329,2329,826967
ar_2330,2330,1811733
ar_2331,2331,49952
ar_2332,2332,933407
ar_2333,2333,314091
ar_2334,2334,1443761
ar_2335,2335,31508
ar_2336,2336,67323
ar_2337,2337,687127
ar_2338,2338,1637050
ar_2339,2339,120227
ar_2340,2340,71099
ar_2341,2341,103773
ar_2342,2342,33680810
ar_2343,2343,1167202
ar_2344,2344,91599
ar_2345,2345,7669942
ar_2346,2346,59373
ar_2347,2347,4276
ar_2348,2348,1904799
ar_2349,2349,1466
ar_2350,2350,1326
ar_2351,2351,3459140
ar_2352,2352,11106
ar_2353,2353,259013
ar_2354,2354,1326071
ar_2355,2355,38324152
ar_2356,2356,8126205
ar_2357,2357,302885
ar_2358,2358,400305
ar_2359,2359,758090
ar_2360,2360,721548
ar_2361,2361,11631241
ar_2362,2362,4797
ar_2363,2363,618759
ar_2364,2364,2009644
ar_2365,2365,12261655
